Ano de Edição,Colaborador,Editora,ISBN,Ano,Edição,Origem,Formato,Encadernação,Idioma,País,Páginas,preço,nome,categoria
2018.0,"Autor:ELROD, HAL",BEST SELLER,8576849992,2018.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,322.0,30.72,O MILAGRE DA MANHÃ PARA TRANSFORMAR SEU RELACIONAMENTO,Autoajuda
2016.0,"Autor:FERREIRA, LEILA",PLANETA DO BRASIL,8542208285,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,240.0,38.42,A ARTE DE SER LEVE,Autoajuda
2019.0,"Autor:CURY, AUGUSTO",SEXTANTE,8543108012,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,144.0,39.9,INTELIGÊNCIA SOCIOEMOCIONAL,Autoajuda
2019.0,"Tradutor:ALMEIDA, LIVIA DE|Autor:SINEK, SIMON|Ilustrador:ALDRIDGE, ETHAN M.",SEXTANTE,8543108764,2019.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,160.0,31.92,JUNTOS SOMOS MELHORES,Autoajuda
2002.0,Autor:OSHO,SEXTANTE,8575420224,2002.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,112.0,39.9,APRENDENDO A SILENCIAR A MENTE,Autoajuda
2019.0,"Autor:HILL, NAPOLEON|Tradutor:GUIMARAES, MAYA",CITADEL,8568014917,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,304.0,25.1,"CAPITÃO DA MINHA ALMA, SENHOR DO MEU DESTINO",Autoajuda
2016.0,"Autor:GUTMAN, LAURA|Tradutor:CORULLÓN, MARIANA",BEST SELLER,854650010X,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,294.0,54.9,A BIOGRAFIA HUMANA,Autoajuda
2018.0,"Autor:FRAGOZO, CARINA",HARPER COLLINS BR,8595083681,2018.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,128.0,26.87,SOU PÉSSIMO EM INGLÊS,Autoajuda
2018.0,"Autor:LESTER, MEERA",MADRAS,853701155X,2018.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,224.0,34.9,RITUAIS DE PODER PARA A VIDA,Autoajuda
2015.0,"Autor:FUSCOE, KATE",PEARSON BRASIL,0132548089,2015.0,1.0,Importado,LIVRO DIDÁTICO,BROCHURA,INGLÊS,BRASIL,224.0,229.0,IN SYNC 3 TE W MULTI-ROM,Ensino de Línguas
2021.0,"Autor:D’ORS, PABLO",ACADEMIA DE INTELIGE,6555353643,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,31.9,BIOGRAFIA DO SILÊNCIO,Autoajuda
2021.0,"Autor:H. MCRAVEN, WILLIAM",ACADEMIA DE INTELIGE,6555353279,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,160.0,36.9,O CÓDIGO DO HERÓI,Autoajuda
2021.0,"Autor:SANTOS, ELISAMA",PAZ E TERRA,6555480289,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,214.0,39.9,CONVERSAS CORAJOSAS,Autoajuda
2021.0,"Autor:KARNAL, LEANDRO",PLANETA DO BRASIL,6555354011,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,288.0,54.9,A CORAGEM DA ESPERANÇA,Autoajuda
2009.0,"Autor:TOLEDO, CLAUDYA",ALAUDE,8578810120,2009.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,152.0,34.9,"ELES SÃO SIMPLES, ELAS SÃO COMPLEXAS",Autoajuda
2018.0,"Autor:RISO, WALTER|Tradutor:ASEFF, MARLOVA",L&PM EDITORES,8525437220,2018.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,208.0,20.98,AME E NÃO SOFRA,Autoajuda
2008.0,"Autor:MARRA, RUY",ROCCO -,8532523498,2008.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,104.0,19.0,DECOLANDO PARA A FELICIDADE,Autoajuda
2014.0,"Autor:PERRY, JOHN|Tradutor:BARBAO, MARCELO",PARALELA,8565530671,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,128.0,39.9,A ARTE DA PROCRASTINAÇÃO,Autoajuda
2014.0,"Autor:TUTU, DESMOND|Tradutor:LEAL, HELOISA",VALENTINA,8565859436,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,140.0,44.9,O LIVRO DO PERDÃO,Autoajuda
2017.0,"Autor:VOLPATO, REGINA",ACADEMIA DE INTELIGE,8542210786,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,272.0,49.9,MUDAR FAZ BEM,Autoajuda
1995.0,"Autor:CRABB, LARRY|Tradutor:LINS, MYRIAN TALITHA",BETANIA,8535801367,1995.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,216.0,39.9,COMO CONSTRUIR UM CASAMENTO DE VERDADE,Autoajuda
2017.0,"Autor:LUCCA, JOSE CARLOS DE",ACADEMIA DE INTELIGE,8542211723,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,216.0,42.9,O JARDIM DA MINHA VIDA,Autoajuda
2018.0,"Autor:MELISSA, FLAVIA",ACADEMIA DE INTELIGE,8542211901,2018.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,384.0,39.9,365 REFLEXÕES PARA VIVER O AGORA,Autoajuda
2000.0,"Autor:CONCEIÇÃO, ALUIZIO",MADRAS,8573741686,2000.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,120.0,5.5,PINGOS DE LUZ,Autoajuda
2021.0,"Autor:TADEU, PAULO",MATRIX EDITORA,6556160539,2021.0,1.0,Nacional,LIVRO,FLEXIVEL,ITALIANO,BRASIL,100.0,40.0,PARLIAMO ITALIANO,Ensino de Línguas
2021.0,"Autor:TSCHOEKE, RONY",CHIADO BRASIL,9895291973,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,238.0,43.0,SCRIPT,Autoajuda
2021.0,"Autor:CORTELLA, MARIO SERGIO",PLANETA DO BRASIL,6555353074,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,176.0,44.9,QUEM SABE FAZ A HORA!,Autoajuda
2021.0,"Autor:BROWN, BRENE",BEST SELLER,8546502250,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,140.0,39.9,A CORAGEM DE SER VOCÊ MESMO,Autoajuda
2021.0,"Autor:PICCINI, MARCOS",ALTA BOOKS -,6555202556,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,59.9,O LOBO,Autoajuda
2000.0,Autor:SATURNINO DE LA TORRE,MADRAS,8537007455,2000.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,29.9,A ADVERSIDADE ESCONDE UM TESOURO,Autoajuda
2013.0,"Autor:CURY, AUGUSTO",SARAIVA EDITORA -,8502218484,2013.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,160.0,17.0,ANSIEDADE,Autoajuda
2014.0,"Autor:BISCARRA, ELIZABETHE",PANDORGA,8561784571,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,152.0,34.9,POR QUE SOMOS COMO SOMOS?,Autoajuda
2015.0,"Autor:CURY, AUGUSTO",BENVIRA,8582402600,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,200.0,23.0,GESTÃO DA EMOÇÃO,Autoajuda
2015.0,"Autor:GILBERT, ELIZABETH|Tradutor:TELLES, RENATA",OBJETIVA,853900710X,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,34.9,GRANDE MAGIA,Autoajuda
2016.0,"Autor:BARCELLOS, CAROL",PLANETA DO BRASIL,8542207602,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,160.0,47.9,QUEBRANDO OS LIMITES,Autoajuda
2004.0,"Autor:EISENBERG, ARLENE|Autor:MURKOFF, HEIDI|Autor:HATHAWAY, S. E.",RECORD,8501065013,2004.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,784.0,99.9,O QUE ESPERAR QUANDO VOCÊ ESTÁ ESPERANDO,Medicina
2016.0,"Autor:AIZENSTEIN, MOACYR",ELSEVIER EDITORA,8535266194,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,360.0,113.0,FUNDAMENTOS PARA O USO RACIONAL DE MEDICAMENTOS,Medicina
2017.0,"Autor:GUYTON, ARTHUR C.|Autor:HALL, JOHN E",ELSEVIER/GEN,8535262857,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,1176.0,796.0,GUYTON & HALL TRATADO DE FISIOLOGIA MÉDICA,Medicina
2018.0,Autor:VÁRIOS AUTORES,CHIADO BRASIL,9895229232,2018.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,444.0,72.0,TRATADO DE ENFERMAGEM EM ONCOLOGIA VOL. 2,Medicina
2008.0,"Autor:BECK, JUDITH S.|Tradutor:CRUZ, LEDA MARIA COSTA",ARTMED -,8536316381,2008.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,317.0,97.0,PENSE MAGRO,Medicina
2019.0,"Autor:FERSOZA, THAIS",HARPER COLLINS BR,8595085838,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,176.0,39.9,NASCE UMA MÃE,Medicina
2007.0,"Autor:TRINDADE, ANDRE",SUMMUS,8532303781,2007.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,168.0,115.7,"GESTOS DE CUIDADO, GESTOS DE AMOR",Medicina
2019.0,"Autor:KNOLL, CLEUSA",CHIADO BRASIL,9895258488,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,258.0,39.0,CROMOTERAPIA,Medicina
2016.0,"Autor:BACHI, GEORGIA",MATRIX EDITORA,8582302452,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,128.0,23.9,NUTRIÇÃO MUITO ALÉM DA ALIMENTAÇÃO,Medicina
2018.0,"Autor:NOBRE, FERNANDO",EDITORA ATHENEU,8538807889,2018.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,216.0,65.0,LIÇÕES PARA CUIDAR BEM DO CORAÇÃO,Medicina
2005.0,"Autor:LUCCHESE, FERNANDO A.",L&PM EDITORES,8525414573,2005.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,208.0,23.9,DESEMBARCANDO O COLESTEROL,Medicina
2019.0,"Autor:ASTRAL, EDITORA ALTO",ASTRAL CULTURAL.,858246603X,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,68.0,19.9,COLEÇÃO VIDA & EQUILÍBRIO - SEM GLÚTEN E SEM LACTOSE,Medicina
2019.0,"Autor:HANSEN, JOHN",GUANABARA KOOGAN-,8535292195,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,392.0,153.0,NETTER ANATOMIA PARA COLORIR,Medicina
2020.0,"Autor:BERGER, CAROLE",PENSAMENTO,8531521254,2020.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,160.0,49.9,HO’OPONOPONO,Medicina
2016.0,"Autor:SIMOES, CLAUDIA MARIA OLIVEIRA",ARTMED -,8582713592,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,502.0,185.0,FARMACOGNOSIA,Medicina
2020.0,"Autor:BARKLEY, RUSSELL A.|Tradutor:GIL, LUIS REYES",AUTÊNTICA EDITORA LT,8551307096,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,576.0,98.9,TDAH - TRANSTORNO DO DÉFICIT DE ATENÇÃO COM HIPERATIVIDADE,Medicina
2020.0,"Autor:GIL, BELA",SEXTANTE,6555640308,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,160.0,49.9,SIMPLESMENTE BELA,Medicina
2020.0,"Tradutor:FONTENELLE, ANDRE|Autor:LOBERG, KRISTIN|Autor:PERLMUTTER, DAVID",PARALELA,8584391657,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,432.0,54.9,A DIETA DA MENTE (EDIÇÃO REVISTA E ATUALIZADA),Medicina
2020.0,"Autor:DIEHL, ALESSANDRA",ARTMED -,6581335223,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,240.0,85.0,MACONHA,Medicina
2011.0,"Autor:MOTTA, GILSON",PERSPECTIVA -,8527309173,2011.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,288.0,69.9,O ESPAÇO DA TRAGÉDIA,Artes e Fotografia
2011.0,Autor:EDITORA EUROPA,EDITORA EUROPA LIVRO,8579600766,2011.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,200.0,89.9,O MELHOR DO FOTOJORNALISMO BRASILEIRO - EDIÇÃO 2011,Artes e Fotografia
2015.0,"Tradutor:LANDAU, RISA|Autor:TREMBLAY, JENNIFER",AUTÊNTICA EDITORA LT,8582175191,2015.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,80.0,44.9,A LISTA,Artes e Fotografia
2014.0,Autor:VARIOS,KONEMANN DO BRASIL,3864075092,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,255.0,60.0,500 TRUQUES - QUARTOS PARA CRIANÇAS,Artes e Fotografia
2019.0,"Autor:ARRUDA, MAURICIO",GLOBO ESTILO,852506663X,2019.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,208.0,69.9,DECORA,Artes e Fotografia
2012.0,"Autor:MACRI, THOMAS",DISNEY PRESS - H,1423180178,2012.0,1.0,Importado,LIVRO,BROCHURA,INGLÊS,ESTADOS UNIDOS,64.0,76.2,FRANKENWEENIE,Artes e Fotografia
2020.0,"Autor:BALLERINI, FRANTHIESCO",SUMMUS,8532311482,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,320.0,106.4,HISTÓRIA DO CINEMA MUNDIAL,Artes e Fotografia
2015.0,Autor:POTTER STYLE,INTRINSECA,858057837X,2015.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,368.0,49.9,UMA PERGUNTA POR DIA,Artes e Fotografia
2021.0,"Autor:NOVAIS, RAFAEL",METODO,853098952X,2021.0,5.0,Nacional,LIVRO CTP,BROCHURA,PORTUGUÊS,BRASIL,564.0,157.0,DIREITO TRIBUTÁRIO FACILITADO,Ensino de Línguas
2014.0,"Autor:CUNNINGHAM, SARAH|Autor:MOOR, PETER",PEARSON BRASIL,1447936825,2014.0,1.0,Nacional,LIVRO DIDÁTICO,BROCHURA,INGLÊS,BRASIL,87.0,206.0,CUTTING EDGE ADVANCED NEW EDITION TEACHER'S BOOK AND TEACHER'S RESOURCE DISK PACK,Ensino de Línguas
2021.0,"Autor:QUINTANILHA, GABRIEL SANT ANNA",METODO,8530983513,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,536.0,140.62,MANUAL DE DIREITO TRIBUTÁRIO - VOLUME ÚNICO,Ensino de Línguas
2020.0,"Autor:COSTA, CAROL",ROCCO -,6555320494,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,376.0,59.9,365 DIAS PARA PLANTAR,Arquitetura
2014.0,"Autor:LUNARDELLI, HELENA",SENAC SP -,8539607646,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,208.0,169.0,PEQUENOS ARRANJOS DO COTIDIANO,Arquitetura
2018.0,"Autor:HAY, LOUISE L.|Tradutor:KAY MASSARO, EVELYN",BEST SELLER,8546501033,2018.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,256.0,39.9,VOCÊ PODE CURAR SUA VIDA,Autoajuda
2021.0,"Autor:LOPES, FRANCISCO DE REZENDE|Autor:DANZIGER, BERNADETE RAGONI",LTC -,8595150311,2021.0,1.0,Nacional,LIVRO CTP,BROCHURA,PORTUGUÊS,BRASIL,232.0,125.0,FUNDAÇÕES EM ESTACAS,Arquitetura
2010.0,"Colaborador:MILLS, JANET|Autor:RUIZ, DON MIGUEL|Autor:RUIZ, DON JOSE",BEST SELLER,8576844648,2010.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,39.9,O QUINTO COMPROMISSO,Autoajuda
2019.0,"Autor:CHOPRA, DEEPAK",BEST SELLER,8576846004,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,112.0,34.9,AS SETE LEIS ESPIRITUAIS DO SUCESSO,Autoajuda
2019.0,"Autor:HILL, NAPOLEON",CDG EDITORA,6550470161,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,144.0,19.9,QUEM PENSA ENRIQUECE: O LEGADO - LIVRO DE BOLSO,Autoajuda
2019.0,"Autor:HILL, NAPOLEON|Organizador:BRITO, LUCIA|Tradutor:JR., M. CONTE",CDG EDITORA,8568014933,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,144.0,19.9,MAIS ESPERTO QUE O DIABO - LIVRO DE BOLSO,Autoajuda
2019.0,"Autor:CLEAR, JAMES",ALTA LIFE,8550807567,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,320.0,54.9,HÁBITOS ATÔMICOS,Autoajuda
2017.0,"Tradutor:BRITO, LÚCIA|Prefácio/Posfácio:ALBUQUERQUE, JAMIL|Autor:HILL, NAPOLEON",CITADEL,8568014267,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,784.0,39.99,O MANUSCRITO ORIGINAL,Autoajuda
2013.0,"Tradutor:WINARSKI, REGIANE|Autor:CHAMINE, SHIRZAD",FONTANAR,8539004623,2013.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,224.0,42.9,INTELIGÊNCIA POSITIVA,Autoajuda
2016.0,"Autor:CORTELLA, MARIO SERGIO",PLANETA DO BRASIL,8542207416,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,176.0,42.9,POR QUE FAZEMOS O QUE FAZEMOS?,Autoajuda
2016.0,"Autor:CLERC, OLIVIER",SENAC SP -,8539611015,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,172.0,56.0,CHEGA DE (SE) JULGAR,Autoajuda
2016.0,"Autor:SANTANA, EUGENIO",MADRAS,8537010014,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,160.0,29.9,"VENTOS FORTES, RAÍZES PROFUNDAS",Autoajuda
2020.0,"Autor:CARNEGIE, DALE",SEXTANTE,8543109485,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,224.0,44.9,COMO FAZER AMIGOS E INFLUENCIAR PESSOAS NA ERA DIGITAL,Autoajuda
2020.0,"Autor:KLEON, AUSTIN|Tradutor:SOTER, SOFIA",ROCCO -,6555320109,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,224.0,44.9,SIGA EM FRENTE,Autoajuda
2016.0,"Autor:BABA, SRI PREM",SEXTANTE,8543104505,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,160.0,39.9,PROPÓSITO - A CORAGEM DE SER QUEM SOMOS,Autoajuda
2020.0,"Autor:DISPENZA, JOE",CITADEL,6550470048,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,384.0,29.04,VOCÊ É O PLACEBO,Autoajuda
2020.0,"Autor:BRITES, RAFA",ACADEMIA DE INTELIGE,6555351756,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,144.0,36.9,SÍNDROME DA IMPOSTORA,Autoajuda
2020.0,"Autor:BOURBEAU, LISE",SEXTANTE,6555640847,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,176.0,39.9,AS CINCO FERIDAS EMOCIONAIS,Autoajuda
2020.0,"Autor:CARNEGIE, DALE|Tradutor:LESSA, ANGELO",SEXTANTE,6555640766,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,208.0,44.9,COMO FALAR EM PÚBLICO E ENCANTAR AS PESSOAS,Autoajuda
2020.0,"Ilustrador:NUNES CHIESORIN, ALCEU|Autor:MENDONÇA FILHO, KLEBER",COMPANHIA DAS LETRAS,8535933271,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,320.0,43.69,TRÊS ROTEIROS,Artes e Fotografia
2020.0,"Autor:FOSTER, WALTER|Ilustrador:FOSTER, WALTER T.|Tradutor:MUSA, MARILIA",QUARTO EDITORA,0857624350,2020.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,240.0,83.9,APRENDA A DESENHAR: GUIA COMPLETO,Artes e Fotografia
2021.0,"Autor:PAIVA, MARCELO RUBENS|Capista:FORESTI, EDUARDO|Autor:CANTORE, JACQUELINE",OBJETIVA,8547001220,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,232.0,47.92,SÉRIES - O LIVRO,Artes e Fotografia
2021.0,"Autor:BITTENCOURT, DANNY",CHIADO BRASIL,9895292732,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,104.0,39.0,FOTOGRAFIA HÍBRIDA,Artes e Fotografia
2021.0,"Autor:MOORE, JULIANA",SEXTANTE,8543109477,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,144.0,49.9,DESENHANDO LETRAS: UM GUIA PRÁTICO PARA DOMINAR A ARTE DE ESCREVER À MÃO,Artes e Fotografia
2021.0,"Autor:AURELIO, MARCO",TEMPORALIS,6587885330,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,208.0,39.9,MEDITAÇÕES,Artes e Fotografia
2021.0,"Organizador:CALIL, CARLOS AUGUSTO|Autor:GOMES, PAULO EMILIO SALES",PENGUIN COMPANHIA,8582851340,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,152.0,34.9,CINEMA E POLÍTICA,Artes e Fotografia
2016.0,"Tradutor:WINARSKI, REGIANE|Autor:KOGGE, MICHAEL",ROCCO JOVENS LEITORE,8579803055,2016.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,144.0,39.5,ANIMAIS FANTÁSTICOS E ONDE HABITAM - GUIA DOS PERSONAGENS,Artes e Fotografia
2000.0,"Autor:GOMBRICH, E. H. (ERNST HANS)",LTC -,8521611854,2000.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,714.0,179.0,A HISTÓRIA DA ARTE,Artes e Fotografia
2012.0,Autor:MUJICA,DASH EDITORA,8565056120,2012.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,72.0,69.0,80'S FOTOGRAFIAS ANALÓGICAS,Artes e Fotografia
2021.0,"Capista:NUNES, ALCEU CHIESORIN|Autor:GARDEL, STÊNIO",COMPANHIA DAS LETRAS,6559210286,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,160.0,54.9,A PALAVRA QUE RESTA,Literatura Nacional
2021.0,"Autor:AQUINO, MARÇAL|Capista:NUNES, ALCEU CHIESORIN",COMPANHIA DAS LETRAS,6559210294,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,264.0,37.42,BAIXO ESPLENDOR,Literatura Nacional
2016.0,"Autor:CURY, AUGUSTO",SEXTANTE,8543104351,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,272.0,44.9,O HOMEM MAIS INTELIGENTE DA HISTÓRIA,Literatura Nacional
2021.0,"Autor:ACIOLI, GUSTAVO",CHIADO BRASIL,9893704286,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,130.0,32.0,"NA BEIRA DO RIO, ANTES DA CHUVA",Literatura Nacional
2021.0,"Autor:MADEIRA, CARLA",RECORD,6555871784,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,210.0,49.9,TUDO É RIO,Literatura Nacional
2021.0,"Autor:VIEIRA JUNIOR, ITAMAR|Capista:RANDOW, ELISA V.",TODAVIA,6556921467,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,160.0,49.9,DORAMAR OU A ODISSEIA,Literatura Nacional
2016.0,"Autor:FIUZA, GUILHERME",PLANETA DO BRASIL,8542208420,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,352.0,54.9,O IMPÉRIO DO OPRIMIDO,Literatura Nacional
2014.0,"Autor:ANJOS, CYRO DOS",GLOBO LIVROS,8525055999,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,360.0,69.9,MONTANHA,Literatura Nacional
2014.0,"Autor:PORTO, ALEXANDRE VIDAL",COMPANHIA DAS LETRAS,8535924213,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,184.0,47.9,SÉRGIO Y. VAI À AMÉRICA,Literatura Nacional
2006.0,"Autor:CARVALHO, BERNARDO",COMPANHIA DE BOLSO,8535908617,2006.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,152.0,37.9,NOVE NOITES,Literatura Nacional
2019.0,"Autor:ROSA, JOÃO GUIMARÃES",COMPANHIA DAS LETRAS,8535931988,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,560.0,87.9,GRANDE SERTÃO: VEREDAS,Literatura Nacional
2014.0,"Autor:FRAGA, ALEXANDRE",RECORD,8501066923,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,308.0,34.9,OESTE: A GUERRA DO JOGO DO BICHO,Literatura Nacional
2016.0,"Autor:WANDER, MILA",ESSENCIA,8542207467,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,336.0,46.12,DIÁRIO DE UMA CÚMPLICE,Literatura Nacional
2021.0,"Autor:ROSA, JOAO GUIMARAES",COMPANHIA DE BOLSO,655921057X,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,504.0,37.42,GRANDE SERTÃO: VEREDAS (EDIÇÃO DE BOLSO),Literatura Nacional
2016.0,"Autor:NETO, MIGUEL SANCHES",COMPANHIA DAS LETRAS,853592728X,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,288.0,59.9,A BÍBLIA DO CHE,Literatura Nacional
